num_factura,fecha_venta,producto,vendedor,cliente,cantidad
0241-90207531,2023-06-02,79,25,621,79
8529-79767882,2022-09-19,7,25,383,143
3951-03012341,2021-05-27,93,34,422,135
9323-57037752,2021-07-11,18,35,254,90
5557-47834780,2021-10-13,68,1,2268,15
7289-17934108,2021-01-12,13,60,1198,4
8877-97720331,2022-08-14,27,27,581,139
3610-51817462,2022-11-03,8,44,1836,71
5859-73350149,2023-05-01,101,56,2361,110
4210-37618410,2021-08-05,78,45,106,86
4180-79276456,2021-12-19,23,50,607,170
8228-70138251,2020-11-15,38,47,482,114
2435-17367432,2023-07-16,22,11,1617,89
6028-49896296,2023-06-28,50,11,1353,43
3904-49310715,2022-02-22,106,46,1910,64
4498-25370619,2023-02-12,33,37,1404,163
0746-87663997,2021-02-24,94,37,1310,176
8861-01694003,2021-12-30,8,20,1009,144
8646-18223587,2021-08-27,42,21,336,168
1383-47007736,2022-04-22,36,29,1172,112
7751-23955798,2021-09-06,13,25,1877,122
4669-49969168,2023-01-03,87,4,1407,190
5815-38681372,2021-08-05,74,4,1726,118
3877-79925039,2022-01-05,87,60,652,153
5375-78316900,2021-01-11,2,15,930,78
7792-14788344,2022-09-26,56,61,2054,9
3784-86417767,2022-04-06,44,18,2314,64
9651-72406444,2020-12-07,14,13,1160,65
3865-05394534,2022-04-06,105,51,2090,79
1818-32664378,2023-08-04,84,35,1964,103
2834-81720367,2021-10-22,64,54,395,53
1850-64540959,2022-04-01,61,24,1472,35
0453-30811239,2022-09-27,76,24,2072,118
1302-36079976,2022-02-23,71,37,421,197
4621-12658418,2021-04-30,111,26,79,59
1509-23023759,2021-04-30,36,33,2199,51
0541-05099347,2021-03-06,13,42,531,47
0781-87716872,2021-11-04,67,5,1875,101
2540-03958909,2021-05-12,6,6,1098,109
4592-74454440,2020-10-04,53,28,1540,194
2775-23086160,2021-09-26,87,59,830,150
7990-84719575,2023-09-17,117,49,914,92
6673-72193627,2022-05-28,3,61,2008,64
6611-09743950,2023-01-30,46,39,137,130
5960-88010432,2023-05-03,33,9,337,31
0521-98544725,2022-05-01,38,5,180,121
9738-92657947,2023-04-29,66,56,1035,135
8936-97667544,2022-04-15,94,36,2173,125
8817-94244741,2023-05-08,82,55,1163,159
1948-45547858,2021-08-19,15,5,340,189
9983-09763048,2022-04-25,41,10,579,169
5017-36728310,2023-09-01,35,58,1579,126
9603-67781193,2021-05-19,47,37,212,177
9214-45199919,2021-02-28,53,53,628,5
8474-78642475,2023-02-01,41,57,961,153
6318-52094673,2023-08-14,82,14,371,63
7345-25914832,2022-12-30,50,45,264,43
7770-58166634,2022-11-09,64,4,125,50
0655-92015393,2022-04-26,19,34,564,195
8891-34878647,2022-09-18,20,31,75,155
3288-38626776,2021-10-24,9,24,1751,102
7069-73396198,2023-03-18,47,1,2347,113
7213-78039531,2022-05-05,34,18,724,35
9908-75390157,2023-04-17,112,2,494,154
1835-22641273,2022-01-26,93,53,2039,135
4793-37023513,2021-02-04,90,38,2209,134
6483-92331883,2020-11-20,22,49,69,53
6802-35870324,2022-04-18,117,10,1678,171
8962-82104116,2020-11-24,24,46,28,129
0575-52286719,2022-07-22,26,42,486,134
5725-03077808,2023-05-30,82,23,680,58
6530-44896129,2020-09-22,13,11,2092,76
8983-83432816,2022-03-14,66,54,1996,80
8925-21396817,2022-08-20,48,27,1485,89
0352-93359752,2022-10-01,115,50,1551,83
5996-07570054,2022-07-23,118,9,350,195
1752-58320218,2021-03-23,56,64,493,138
4791-91123448,2022-10-11,16,51,874,44
7143-91190255,2023-08-08,56,54,1905,115
4237-36524835,2023-03-22,61,47,273,104
5083-15880483,2022-10-10,14,58,693,4
1545-29088067,2022-10-23,114,19,577,128
2293-64789261,2023-07-27,31,3,504,71
6104-22794597,2022-12-06,44,23,285,155
3875-80997284,2023-04-04,23,57,1684,178
5421-69098541,2021-11-13,12,20,2309,16
0054-85751063,2021-03-28,37,18,869,181
3990-66294770,2023-08-27,60,33,308,30
6428-06979997,2021-08-29,81,11,346,70
7718-77852101,2021-10-14,117,41,2019,87
1344-77046866,2022-01-27,16,12,114,164
2018-64635364,2022-06-02,76,45,2009,119
8881-38016725,2021-04-05,79,31,135,194
1024-87657118,2022-10-30,24,3,713,36
9647-33932329,2022-02-03,79,62,1641,98
7221-62332530,2021-08-04,18,65,1436,41
3442-08810182,2021-02-28,95,23,2066,89
1224-14800447,2023-05-10,119,10,2272,23
1853-15789038,2022-01-23,105,58,2089,131
3236-36611504,2023-05-30,37,58,2326,105
1960-67936965,2023-02-06,15,52,2493,62
0004-68829357,2022-06-08,84,51,590,65
9278-72567689,2021-10-18,27,36,1657,125
8746-81984751,2023-04-05,66,64,1241,20
0340-87902636,2022-11-06,92,54,1440,129
6281-06547787,2022-06-07,28,8,600,192
1123-66295580,2022-08-09,9,25,369,173
9615-85923932,2020-12-16,96,22,1266,52
8604-52153476,2022-10-19,117,48,2475,45
3794-38073031,2021-10-29,55,14,2085,157
4078-40845520,2022-06-13,21,32,2252,66
9070-39832743,2022-11-22,40,46,526,2
6359-77237999,2021-04-19,33,8,1925,195
1442-03879744,2022-08-08,57,35,512,152
0530-35987475,2021-02-05,79,33,139,26
4026-14169441,2021-07-12,17,52,2401,194
5322-11187433,2022-09-28,95,45,779,59
5740-37680090,2020-09-19,105,22,2414,70
7556-90844939,2023-06-29,90,50,1070,57
8031-80130404,2020-11-24,107,40,1357,164
1334-04693114,2022-11-27,80,1,1848,127
0150-22096352,2022-04-26,100,51,399,153
0440-41266261,2021-08-15,54,1,779,65
9044-67612352,2020-09-21,86,61,2319,116
4716-89028884,2022-12-10,69,61,663,150
6238-30112004,2021-07-12,104,30,1661,90
1575-80112493,2022-01-27,21,31,1718,67
6726-09395192,2021-10-31,17,18,2242,191
1908-14863822,2023-02-02,45,7,171,99
5259-70155078,2023-02-08,85,43,429,188
5793-18833881,2021-10-10,75,11,923,169
2813-03115711,2022-09-23,55,20,2145,119
0411-36173326,2022-06-15,14,4,1974,22
4675-78261042,2022-07-03,109,48,1972,4
8517-88630214,2022-09-03,94,3,1752,74
7857-54773234,2020-10-07,50,35,482,139
0325-72536858,2022-12-22,19,38,833,2
0158-90722477,2023-02-28,95,37,14,24
6097-30934179,2021-07-28,28,38,1195,75
7695-95905387,2022-12-03,90,5,1584,69
4067-93974990,2023-04-04,37,32,1129,106
3251-00610493,2023-07-12,56,39,1974,118
9800-83849300,2022-09-02,5,27,211,23
1095-67482996,2023-08-29,63,47,1268,174
3417-85365377,2022-09-18,46,53,952,186
5609-18157358,2023-06-18,25,35,385,14
0338-67948284,2021-11-29,11,33,1256,47
0771-08022488,2022-08-02,81,25,1879,70
3372-94852769,2021-03-11,31,18,1961,189
6669-46968733,2023-01-27,76,60,28,192
7327-05129618,2021-06-07,35,27,1960,35
8709-03640804,2022-01-14,40,3,1213,82
6175-52298113,2021-08-13,93,4,2410,196
1597-77597920,2022-12-01,102,48,634,84
9229-98125734,2021-03-11,98,57,924,200
3106-08102956,2021-09-09,72,39,1814,151
7830-34620811,2020-11-23,2,14,1906,2
4922-15763946,2021-02-12,57,16,1958,41
9785-84059352,2020-10-07,50,32,2403,188
7568-64401147,2021-11-20,81,2,2148,111
8820-78589217,2022-05-28,79,42,1889,196
7141-94618549,2022-02-13,112,51,754,32
2375-27101776,2020-12-18,41,51,376,142
5069-31787946,2023-08-16,98,26,1335,139
1477-67663719,2022-11-21,25,2,1266,45
3592-37314192,2022-09-09,66,30,2281,79
1099-77557369,2021-11-08,10,18,2251,131
8900-83130885,2023-06-10,83,52,1607,150
3378-24728531,2022-06-08,25,12,1308,124
7190-92400470,2023-08-15,43,16,2233,110
1902-16227021,2022-04-17,2,43,1757,6
0356-84164577,2022-09-30,29,5,2180,29
4257-30579082,2021-07-27,18,37,963,121
5816-40965172,2022-02-11,45,18,163,159
2398-73873708,2021-01-07,78,19,989,129
0566-37813396,2020-11-16,100,42,572,77
3075-85189845,2022-01-10,14,23,1256,87
3938-87916829,2022-03-17,93,17,2003,162
6031-09428302,2022-03-18,96,14,867,77
7127-95397288,2022-03-16,46,1,1662,107
5581-30114678,2021-02-06,13,57,1960,15
8294-47524283,2023-02-22,66,10,2074,195
3965-35607931,2023-02-23,5,17,911,182
0769-47683734,2023-04-23,63,44,1959,64
0566-08353166,2023-02-27,97,21,945,180
3555-44505376,2021-12-20,36,10,1179,160
1288-78787709,2023-07-09,114,9,75,116
6808-48716847,2023-04-05,3,36,1817,88
9078-78195928,2023-06-04,119,17,685,58
2197-60667912,2021-09-04,18,44,2108,152
7697-81368282,2021-09-02,65,58,1339,154
4961-93372676,2022-08-13,84,15,72,19
3480-40947112,2020-10-17,112,8,1385,107
7706-63613102,2021-10-09,50,11,346,174
1136-56103061,2021-03-07,53,43,395,30
5313-90288530,2021-05-11,46,31,2047,38
1063-31139477,2022-10-22,17,30,761,71
3534-34017007,2021-02-14,34,36,2449,143
3541-20257999,2023-02-22,31,50,80,33
4272-93085429,2021-07-21,91,27,489,167
6061-87242576,2023-02-05,27,63,847,13
3809-30356450,2023-03-06,90,31,773,74
6757-63496971,2021-09-06,66,29,386,130
1933-17751939,2021-11-19,51,20,1934,130
7823-84100735,2021-05-28,4,52,1190,154
3756-71841700,2023-04-13,97,59,1856,85
3797-01454238,2023-07-31,70,5,1845,14
5017-02307435,2022-01-03,49,10,656,107
1826-37932960,2020-09-27,89,31,284,190
1874-73508495,2023-01-20,53,30,2332,29
2497-02724665,2022-09-30,101,24,1323,68
8553-18489077,2021-07-04,17,5,55,101
6376-32581451,2023-01-24,100,23,1740,41
7891-12244186,2023-06-06,54,23,2433,100
8359-76467359,2021-08-05,95,53,1397,40
4971-58819259,2022-02-28,114,8,728,138
5048-29979789,2020-11-23,64,22,2207,42
0720-44350785,2021-10-21,98,18,2466,63
4442-85694603,2021-12-02,102,39,432,127
7209-29940291,2021-06-17,18,38,1611,30
4295-73855414,2023-02-02,90,23,407,88
9750-49625837,2022-09-28,55,9,2170,154
4884-91509225,2022-04-12,29,12,1049,27
6116-32851301,2022-10-23,99,22,773,115
4613-39879553,2023-05-07,37,7,2332,119
7471-03285358,2023-06-22,10,20,2095,39
9260-57725611,2022-07-13,54,44,1401,53
6302-41019255,2021-07-22,34,14,1242,20
8795-84406867,2022-12-21,31,25,1267,72
8612-89826286,2022-02-03,36,35,238,41
5732-40955447,2022-03-07,20,43,753,130
7102-37371688,2023-01-13,111,25,1532,85
0629-65162780,2021-08-19,103,15,2392,15
2652-91384514,2023-01-27,17,45,2038,189
9621-95831648,2021-12-25,105,6,1421,119
3929-20150564,2021-08-23,9,12,627,74
1575-42541992,2022-03-03,93,27,469,140
5640-86571723,2023-01-30,11,40,2069,184
9211-40070163,2022-11-16,1,47,1342,109
4431-38110667,2023-05-05,17,29,1339,4
6459-71677555,2020-11-11,7,24,2395,124
7263-29871212,2021-03-28,86,52,998,12
4966-58493867,2022-06-03,96,58,4,136
8887-33464358,2021-12-14,113,3,1001,63
9781-38796715,2022-02-06,41,11,1413,16
7360-85076650,2021-10-19,119,3,57,6
4376-10487204,2021-12-01,110,6,1933,160
8529-04135409,2022-12-01,69,11,2433,159
5939-00408123,2022-12-18,113,12,1474,18
4747-92943873,2023-06-15,43,51,810,77
4014-58730200,2023-01-07,5,16,2300,128
1722-72455683,2023-06-29,67,63,989,117
9421-91986822,2021-10-27,34,26,1337,141
5700-93277750,2023-07-15,21,3,1832,11
6315-37621355,2021-12-07,92,52,1997,113
4699-10593586,2023-06-09,85,12,2219,182
3800-59278671,2021-02-18,7,58,745,187
6199-86016955,2022-07-13,56,38,1476,194
8878-92826748,2023-01-17,64,18,1572,149
9838-29581659,2020-09-30,63,48,2355,22
3950-09332816,2022-04-27,28,33,2135,30
5657-90870203,2022-08-11,76,14,289,199
0156-92838424,2021-07-04,54,58,1725,65
0004-99154978,2021-12-29,97,43,754,131
6423-55202456,2023-01-10,117,54,649,161
5790-10727161,2022-06-21,91,26,337,28
7567-01670549,2023-09-11,24,48,1852,82
4157-26874126,2022-09-25,6,14,2174,135
0984-55917686,2021-02-15,86,60,2240,108
7287-48852504,2020-10-26,37,44,491,106
1921-24191583,2021-03-21,3,54,426,53
8054-51426603,2021-09-10,78,36,1711,2
5446-70702704,2021-06-02,78,54,1234,109
7363-92775412,2022-02-06,62,28,1246,161
6991-98988929,2023-09-04,9,59,1213,102
6982-77234383,2021-05-03,112,36,902,163
2601-20261049,2020-11-22,17,17,1612,105
8637-98970656,2022-03-19,25,37,912,61
1926-26625870,2022-10-11,82,5,91,45
3354-29587354,2022-12-17,1,28,255,101
1107-73001738,2023-03-05,81,23,2094,72
7572-70390365,2022-05-13,42,41,1193,44
2726-40723050,2020-11-04,105,60,2078,75
7811-90596149,2021-09-30,49,37,128,120
1173-85439754,2022-10-01,46,20,1860,81
2877-15218625,2021-07-22,25,19,869,70
0622-99387671,2022-07-30,109,34,852,165
3121-56535403,2021-01-31,6,51,1287,41
5481-59081009,2022-10-02,86,32,918,19
8993-07196490,2021-01-25,18,40,1000,27
5755-53051030,2021-01-02,76,58,211,24
7924-93512281,2022-03-31,82,41,1946,180
9752-62653461,2023-07-14,63,33,997,24
3910-25080358,2023-07-23,58,19,1343,130
5017-34404749,2022-07-14,93,41,160,177
8604-32095865,2021-11-07,12,53,1175,81
9829-46435878,2022-11-20,72,35,564,160
6957-49912618,2021-03-04,15,40,1712,11
1687-14052445,2021-03-15,36,36,296,197
4190-10785373,2021-04-22,35,36,711,25
0899-98686867,2022-01-26,96,65,1034,120
4725-91623578,2021-09-18,119,17,455,80
4365-35747462,2022-04-17,50,65,450,147
7045-87420882,2022-04-13,105,12,1447,183
6031-35253817,2021-10-11,47,31,1721,195
7615-07041480,2023-08-03,58,22,1676,18
1846-38236345,2022-06-05,78,47,1962,78
7021-16659784,2023-05-16,114,55,1709,33
0776-78048375,2021-04-14,106,60,738,60
1802-87853584,2022-10-29,83,56,2258,42
1330-23135933,2023-06-01,42,12,1037,76
4722-29923667,2021-10-20,25,44,1276,156
7094-00205428,2022-08-30,94,27,1144,195
9100-60909110,2022-04-27,37,37,1800,128
6571-82062060,2020-10-30,4,48,565,98
4955-01934873,2021-11-28,16,2,753,27
5146-42391812,2022-01-22,114,11,2218,159
6499-56510019,2023-09-07,118,1,1443,102
1727-68400560,2020-11-20,82,54,560,99
1475-49350010,2022-08-03,116,45,74,198
4214-87441480,2022-07-18,11,55,1524,6
9416-72796701,2021-04-08,42,9,38,2
1037-94235401,2023-02-28,90,20,2245,156
7089-23495481,2022-10-24,116,5,1049,158
2052-22284541,2021-09-04,43,45,2004,130
8521-20427696,2022-08-27,86,40,1362,109
5306-40291856,2021-07-08,2,36,208,114
0464-14045873,2022-10-06,37,52,2484,52
4989-85069094,2023-07-05,82,28,2153,51
9985-93647712,2021-09-20,110,23,179,74
1987-61144378,2022-07-24,84,25,530,15
2913-21253343,2021-07-22,31,14,1548,50
5771-17658910,2020-12-07,106,57,1603,13
8422-89012156,2023-06-12,119,55,2062,115
8108-75492566,2022-10-10,106,3,1849,9
4301-20779891,2022-04-12,31,65,1580,118
7103-06843235,2021-09-19,112,6,494,53
7938-80266702,2021-06-15,105,39,1268,9
3001-56122407,2022-11-03,42,20,2190,186
8599-62927477,2021-02-17,94,57,1381,40
7593-40309791,2023-06-28,63,13,2482,25
4130-77888818,2023-03-13,107,12,1580,133
8254-42728928,2023-02-15,30,15,1011,47
3031-84834333,2021-10-18,39,46,2075,132
0144-95553921,2021-04-07,107,27,576,155
4921-96032765,2022-10-07,74,17,1641,157
3109-41694460,2022-04-04,23,33,324,111
7955-67526319,2020-12-04,94,20,1866,55
7548-09494812,2021-04-30,100,38,701,48
4080-41037363,2021-04-25,89,64,628,71
8191-00011339,2021-09-06,65,15,1526,6
3576-09355984,2023-01-25,67,33,544,198
6232-31843463,2021-01-19,13,65,420,116
1746-64800331,2022-07-02,27,36,1994,177
1415-22977009,2022-11-12,74,28,255,79
2744-86645105,2022-12-11,103,37,463,156
4090-67527945,2023-03-16,63,34,2181,195
8131-94158427,2022-04-28,90,5,2315,160
0851-49027116,2023-04-27,45,39,551,143
1355-56165050,2021-08-26,104,32,70,184
4067-01177860,2020-12-22,45,17,1915,44
8182-85444776,2023-01-31,102,9,128,82
2099-97673245,2022-07-04,29,17,1167,168
3320-54963772,2022-10-19,109,58,259,69
1408-94200757,2022-05-08,109,12,842,173
3081-21650749,2021-07-24,81,45,2291,197
5967-00650693,2023-05-22,50,10,1392,88
4542-57406520,2023-01-12,7,60,1651,77
6561-81628660,2021-02-12,19,6,1845,118
7263-32727428,2021-01-14,3,50,950,54
0842-54655086,2021-05-30,94,58,1339,33
5938-94278981,2022-10-23,75,15,1418,139
0524-73855217,2023-01-29,42,45,687,133
0538-53632786,2021-10-10,100,50,2163,17
9717-74006697,2022-03-18,66,24,988,156
5469-13029028,2020-10-29,61,33,606,140
5724-31099918,2022-07-09,11,31,108,62
9841-20792570,2021-12-27,33,64,1922,38
4778-61587660,2023-05-19,85,9,601,22
8005-37375367,2021-04-10,88,41,400,88
6637-20427995,2023-03-29,45,28,2420,19
1403-95234545,2020-11-25,7,20,2164,112
6193-68150297,2021-09-14,18,29,1712,20
3309-95216831,2020-10-20,111,4,318,130
5378-52187573,2023-08-05,76,10,1453,131
3105-85097436,2021-02-27,106,39,609,64
7134-42505508,2022-04-19,92,64,1831,36
0356-99517324,2023-01-13,57,16,2397,177
8634-11476081,2021-09-17,90,4,767,200
0891-84313875,2022-10-18,7,64,1922,149
2721-54326684,2021-09-23,105,53,2424,164
0300-13456002,2021-12-27,115,3,316,176
3636-28412057,2022-12-31,48,46,2475,127
2532-50045209,2022-04-15,87,28,1223,32
0868-23605717,2021-06-26,79,45,2249,127
1108-06095099,2023-08-06,80,20,2380,138
3144-74165716,2020-11-28,19,20,211,190
6658-10554248,2022-09-02,119,61,1827,132
0994-97031358,2022-07-08,76,18,2359,157
8703-55513060,2020-09-18,44,19,1429,29
8757-42280121,2022-02-15,13,38,421,27
1338-79256839,2021-08-29,7,30,42,190
3564-93543731,2022-05-07,84,12,139,31
9013-51885807,2021-11-08,96,18,717,143
3239-55367145,2022-01-25,70,34,928,197
7161-07597923,2023-03-06,75,59,722,120
9109-30734101,2023-06-05,119,28,343,60
9222-25450029,2021-07-28,2,55,2293,98
2431-73275790,2022-05-04,59,43,1674,167
4892-64468369,2023-07-17,107,63,1646,20
4057-59695211,2021-01-07,75,49,2100,1
2353-37497597,2023-05-23,94,43,1304,118
6140-06159985,2022-01-14,11,7,2172,18
2765-16645449,2023-04-12,19,26,1822,53
5354-54780972,2023-08-12,83,25,46,73
8682-19977102,2022-12-05,5,56,1643,88
3402-89608190,2021-07-10,52,30,2130,137
2105-06220283,2021-11-05,4,13,148,49
9574-40742468,2023-01-24,91,65,2295,142
5362-48097466,2023-08-02,76,32,324,157
7729-48951674,2021-10-06,82,43,1899,44
6090-94457265,2022-12-06,70,57,163,157
8166-39935109,2023-09-09,76,38,217,46
5043-63481281,2021-10-15,11,46,1834,8
6684-52391555,2023-08-07,62,30,1118,116
5100-84766855,2022-11-24,111,46,956,84
7943-28923699,2021-10-20,14,45,2120,100
4641-61421893,2020-11-15,88,24,1890,157
1176-46153375,2020-10-19,83,1,1701,122
0946-68866635,2023-06-26,107,23,638,132
8414-24560164,2023-02-19,31,63,509,152
6993-21239266,2020-10-16,62,39,85,11
6077-35208884,2021-10-14,15,35,336,171
2217-57870908,2023-05-27,76,50,2383,25
2553-71506577,2023-05-10,61,54,1783,171
8804-00833789,2021-10-11,18,31,2022,138
5653-48130617,2022-05-09,29,13,1879,34
5555-55635712,2021-05-08,44,18,718,61
2695-75904182,2020-11-07,99,25,871,21
0792-19688691,2020-12-26,53,40,746,62
6747-12688810,2023-05-12,31,13,259,174
8677-89310409,2023-05-01,45,64,2074,16
3029-56243029,2021-04-11,52,47,1225,139
9135-71135136,2022-01-17,67,60,1858,64
4797-13375224,2021-04-07,15,57,2358,5
8485-78602261,2023-03-20,39,10,987,68
4163-21811024,2023-08-16,104,13,399,126
4271-66098791,2021-08-13,83,11,2142,51
6945-92423242,2021-09-03,102,42,485,113
0957-71627596,2021-09-26,102,61,1146,195
1030-77353900,2022-11-06,82,62,2056,185
8731-48839430,2022-11-21,94,61,1431,123
9625-09556285,2023-07-04,92,8,1356,83
0572-89182528,2020-11-22,107,16,1772,16
4605-70145844,2022-04-23,102,62,475,24
3038-86027614,2022-01-23,19,23,2181,23
8568-56570903,2022-03-03,48,26,1426,89
4885-04314259,2023-06-19,79,23,860,85
8422-57908536,2022-11-29,105,38,610,150
6301-10575604,2021-02-15,90,28,1198,19
8333-73611188,2021-07-29,94,10,32,193
4134-53839268,2023-02-28,66,51,508,159
8076-52899509,2021-12-11,37,46,1133,11
7832-05640633,2021-12-11,15,40,83,38
9395-05214320,2022-10-18,54,18,1312,97
6663-76869579,2022-05-10,110,34,1350,52
2539-01430085,2020-12-07,99,43,748,50
7895-61598275,2022-06-28,13,42,1102,159
3402-50046891,2021-04-07,8,50,108,57
5324-51181709,2023-01-26,98,30,2179,54
3019-63695032,2023-03-18,104,11,2145,128
1936-72496174,2021-05-06,32,58,1832,25
7073-52610446,2023-02-15,72,27,2286,59
0635-85057211,2022-10-15,108,51,2122,167
2214-26945208,2021-03-14,35,17,415,81
9727-66152102,2022-09-24,83,28,1439,124
2351-75096395,2022-12-10,89,33,153,83
9495-31095408,2023-06-29,19,59,664,2
7846-97878367,2022-06-28,61,44,448,199
0101-93589806,2021-10-17,56,4,1391,155
8232-89667264,2021-07-29,11,49,121,114
4302-95102871,2020-10-26,73,35,1024,52
3431-91328033,2023-02-12,22,46,1675,3
3339-57609786,2021-11-07,112,23,1880,125
5648-87735336,2022-10-20,106,29,1296,58
9242-99842702,2022-12-16,64,5,354,70
3366-21923933,2023-06-29,46,1,1879,187
0778-40006378,2022-03-18,28,3,383,44
4932-94629862,2022-07-24,102,48,2214,90
4406-94224903,2023-02-21,108,51,2342,46
4254-04526607,2020-10-27,8,19,557,7
8830-09737634,2021-12-20,103,51,1798,142
1637-25385788,2022-02-04,111,59,2029,26
9996-41227368,2020-11-16,91,62,596,12
2947-47600239,2022-08-30,88,13,1702,189
9646-85378046,2021-04-03,56,24,1955,32
5035-41555302,2021-02-20,14,48,744,181
3471-26224222,2021-04-02,101,42,436,157
4334-29246301,2021-12-08,49,18,2466,18
8082-87503572,2020-10-30,2,33,2201,160
7638-11563929,2021-08-12,39,47,719,17
4680-48492285,2023-09-11,74,11,1670,3
6619-00282832,2022-07-11,5,32,1505,126
7554-53331320,2023-07-01,81,20,797,3
1461-77645307,2022-02-13,66,12,1496,43
9130-15275326,2021-06-14,104,4,1055,88
4384-53039827,2023-05-17,55,61,470,168
1481-10067172,2020-10-26,90,7,1914,181
7916-78825143,2023-08-08,63,62,2159,129
9209-31632350,2022-05-10,19,31,17,116
6100-68331356,2021-08-16,45,5,146,197
1209-74324857,2023-06-08,68,65,1957,122
0744-69902265,2021-11-06,97,17,1038,43
5517-52884060,2023-08-02,13,45,1928,189
6206-10077173,2022-03-26,115,6,715,33
2233-36569925,2021-10-16,33,18,1179,67
2295-15050016,2023-06-01,45,21,1177,161
7635-22507833,2021-12-12,50,22,1923,16
3649-85237855,2022-08-10,108,40,1910,174
5240-24169255,2021-11-11,29,27,2292,133
5248-15755496,2020-12-25,76,41,605,124
3297-59793822,2021-04-01,66,49,643,156
5682-96028440,2023-01-06,65,56,1793,7
3298-19021582,2022-09-20,78,16,697,104
6960-83614258,2021-12-24,85,8,2433,183
7152-53994851,2022-10-14,64,10,356,200
6022-38174625,2021-06-14,83,46,1104,193
5311-19804772,2021-08-29,90,34,403,178
6473-86912801,2021-12-19,21,52,1736,142
0036-75564105,2023-08-08,68,24,118,190
5599-88387830,2021-09-12,11,33,1080,119
5748-81021267,2021-05-12,74,20,1057,106
1083-02714794,2021-03-31,117,16,2364,34
6611-10338022,2021-07-06,84,31,1843,151
6605-66625277,2020-10-27,9,20,733,7
6623-90645424,2022-08-19,44,64,2302,130
9586-33782956,2021-12-06,10,26,2194,5
